Raion_Name,LPA_Name,Cuatm,Population (2024 Census),Percentage change 2024-2014,Pop_2024,In-Scope,In Cluster,Cluster Source,Auto_Status,Manual_Status,Manual_Source,Final_Status,Final_Source
Cimișlia,Cenac,2914,1. < 1500,-47.89%,877,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-ora%C8%99ul-cimi%C8%99lia-satele-ciucur-mingir-topala-cenac-%C8%99i-comunele-ecaterinovca-javgur-%C8%99i-gradi%C8%99te-2310014.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-ora%C8%99ul-cimi%C8%99lia-satele-ciucur-mingir-topala-cenac-%C8%99i-comunele-ecaterinovca-javgur-%C8%99i-gradi%C8%99te-2310014.html
Cimișlia,Cimișlia,2901,4. 5K - 10K,-26.94%,"8,765",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://actelocale.gov.md/ral/act/cu-privire-la-modificarea-dispoziției-nr-188-d-din-02072026-privind-audierea-publică-a-proiectului-de-decizie-privind-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-2303368.html,3. Draft Consultation,https://actelocale.gov.md/ral/act/cu-privire-la-modificarea-dispoziției-nr-188-d-din-02072026-privind-audierea-publică-a-proiectului-de-decizie-privind-amalgamarea-voluntară-a-unităților-administrativ-teritoriale-2303368.html
Cimișlia,Ciucur-Mingir,2915,1. < 1500,-40.66%,842,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-ora%C8%99ul-cimi%C8%99lia-satele-ciucur-mingir-topala-cenac-comunele-ecaterinovca-javgur-%C8%99i-gradi%C8%99te-toate-din-raionul-cimi%C8%99lia-2309137.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-ora%C8%99ul-cimi%C8%99lia-satele-ciucur-mingir-topala-cenac-comunele-ecaterinovca-javgur-%C8%99i-gradi%C8%99te-toate-din-raionul-cimi%C8%99lia-2309137.html
Cimișlia,Codreni,2320,1. < 1500,-35.99%,409,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-modificarea-anexei-la-decizia-consiliului-local-codreni-nr-0203-din-29052026-cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2286813.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-modificarea-anexei-la-decizia-consiliului-local-codreni-nr-0203-din-29052026-cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2286813.html
Cimișlia,Ecaterinovca,2917,1. < 1500,-40.15%,905,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83a-unit%C4%83%C8%9Bilor-administrativ-teritorialeora%C8%99ul-cimi%C8%99lia-satele-ciucur-mingir-topala-cenac%C8%99i-comunele-ecaterinovca-javgur-%C8%99i-gradi%C8%99te-raionul-cimi%C8%99lia-2309706.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83a-unit%C4%83%C8%9Bilor-administrativ-teritorialeora%C8%99ul-cimi%C8%99lia-satele-ciucur-mingir-topala-cenac%C8%99i-comunele-ecaterinovca-javgur-%C8%99i-gradi%C8%99te-raionul-cimi%C8%99lia-2309706.html
Cimișlia,Gradişte,2918,1. < 1500,-48.22%,"1,092",TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-din-raionul-cimi%C8%99lia-ora%C8%99ul-cimi%C8%99lia-satele-ciucur-mingir-topala-cenac-%C8%99i-comunele-ecaterinovca-javgur-gradi%C8%99te-2309151.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-din-raionul-cimi%C8%99lia-ora%C8%99ul-cimi%C8%99lia-satele-ciucur-mingir-topala-cenac-%C8%99i-comunele-ecaterinovca-javgur-gradi%C8%99te-2309151.html
Cimișlia,Gura Galbenei,2919,2. 1.5K - 3K,-33.81%,"2,512",TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unitățiloradministrativ-teritoriale-gura-galbenei-și-lipoveni-2289208.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unitățiloradministrativ-teritoriale-gura-galbenei-și-lipoveni-2289208.html
Cimișlia,Hîrtop,2920,1. < 1500,-39.21%,"1,200",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-iniţierea-procesului-de-amalgamare-voluntară-2295330.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-iniţierea-procesului-de-amalgamare-voluntară-2295330.html
Cimișlia,Ialpujeni,2923,1. < 1500,-39.40%,849,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-deciziei-consiliului-comunal-ialpujeni-cu-privire-la-initierea-procesului-de-amalgamare-v/17980,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-deciziei-consiliului-comunal-ialpujeni-cu-privire-la-initierea-procesului-de-amalgamare-v/17980
Cimișlia,Ivanovca Nouă,2927,1. < 1500,-42.36%,400,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-satul-ivanovca-nou%C4%83-raionul-cimi%C5%9Flia-%C5%9Fi-municipiul-h%C3%AEnce%C5%9Fti-satul-f%C3%AErl%C4%83deni-raionul-h%C3%AEnce%C5%9Fti-comuna-mere%C5%9Feni-raionul-h%C3%AEnce%C5%9Fti-2306166.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-satul-ivanovca-nou%C4%83-raionul-cimi%C5%9Flia-%C5%9Fi-municipiul-h%C3%AEnce%C5%9Fti-satul-f%C3%AErl%C4%83deni-raionul-h%C3%AEnce%C5%9Fti-comuna-mere%C5%9Feni-raionul-h%C3%AEnce%C5%9Fti-2306166.html
Cimișlia,Javgur,2928,1. < 1500,-33.26%,907,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-amalgamarea-voluntara-a-unitatilor-administrativ-teritoriale-ora/17760,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-amalgamarea-voluntara-a-unitatilor-administrativ-teritoriale-ora/17760
Cimișlia,Lipoveni,2931,1. < 1500,-49.91%,882,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C5%A3ilor-administrativ-teritoriale-comuna-lipoveni-satul-gura-galbenei-comuna-albina-2309524.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C5%A3ilor-administrativ-teritoriale-comuna-lipoveni-satul-gura-galbenei-comuna-albina-2309524.html
Cimișlia,Mihailovca,2935,2. 1.5K - 3K,-42.45%,"1,799",TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83a-unit%C4%83%C8%9Bilor-administrativ-teritorialesmihailovca-rncimi%C8%99lia-stroi%C8%9Bcoe-rncimi%C8%99liacomiserlia-rnbasarabeasca-2308205.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83a-unit%C4%83%C8%9Bilor-administrativ-teritorialesmihailovca-rncimi%C8%99lia-stroi%C8%9Bcoe-rncimi%C8%99liacomiserlia-rnbasarabeasca-2308205.html
Cimișlia,Porumbrei,2926,1. < 1500,-28.42%,"1,088",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-deciziei-consiliului-comunal-porumbrei-cu-privire-la-initierea-procesului-de-amalgamare-v/17742,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-deciziei-consiliului-comunal-porumbrei-cu-privire-la-initierea-procesului-de-amalgamare-v/17742
Cimișlia,Sagaidac,2936,1. < 1500,-39.85%,"1,233",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-deciziei-consiliului-local-sagaidac-cu-privire-la-initierea-procesului-de-amalgamare-volu/17817,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-deciziei-consiliului-local-sagaidac-cu-privire-la-initierea-procesului-de-amalgamare-volu/17817
Cimișlia,Satul Nou,2937,1. < 1500,-46.49%,"1,022",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Cimișlia,Selemet,2938,2. 1.5K - 3K,-42.56%,"1,981",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://actelocale.gov.md/ral/act/cu-privire-la-rezultatele-consultărilor-publice-privind-amalgamarea-voluntară-a-uat-selemet-2289790.html,3. Draft Consultation,https://actelocale.gov.md/ral/act/cu-privire-la-rezultatele-consultărilor-publice-privind-amalgamarea-voluntară-a-uat-selemet-2289790.html
Cimișlia,Suric,2939,1. < 1500,-52.45%,378,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2234589.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2234589.html
Cimișlia,Topala,2940,1. < 1500,-45.06%,395,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C5%A3ilor-administrativ-teritoriale-a-ora%C5%9Fului-cimi%C5%9Flia-satele-ciucur-mingir-topala-cenac-%C5%9Fi-comunele-ecaterinovca-javgur-%C5%9Fi-gradi%C5%9Fte-toate-din-raionul-cimi%C5%9Flia-2307449.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C5%A3ilor-administrativ-teritoriale-a-ora%C5%9Fului-cimi%C5%9Flia-satele-ciucur-mingir-topala-cenac-%C5%9Fi-comunele-ecaterinovca-javgur-%C5%9Fi-gradi%C5%9Fte-toate-din-raionul-cimi%C5%9Flia-2307449.html
Cimișlia,Troiţcoe,1219,1. < 1500,-38.77%,627,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-cu-privire-la-initierea-procesuluide-amalgamare-voluntara/17654,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-cu-privire-la-initierea-procesuluide-amalgamare-voluntara/17654
Cimișlia,Valea Perjei,2942,1. < 1500,-26.27%,494,TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2299781.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2299781.html
Criuleni,Bălăbănești,3111,2. 1.5K - 3K,-22.50%,"2,738",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-modificarea-deciziei-nr25-din-24032026-privind-iniţierea-procesului-de-amalgamare-voluntară-2253027.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-modificarea-deciziei-nr25-din-24032026-privind-iniţierea-procesului-de-amalgamare-voluntară-2253027.html
Criuleni,Bălțata,3114,2. 1.5K - 3K,-10.86%,"1,560",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-deciziei-cu-privire-la-initierea-procesului-de-amalgamare-voluntara/17400,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-deciziei-cu-privire-la-initierea-procesului-de-amalgamare-voluntara/17400
Criuleni,Boşcana,3118,2. 1.5K - 3K,-31.80%,"2,312",TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităţii-administrativ-teritoriale-comuna-boşcana-și-unităţii-administrativ-teritoriale-satul-coşerniţa-în-cadrul-raionului-criuleni-2297465.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntară-a-unităţii-administrativ-teritoriale-comuna-boşcana-și-unităţii-administrativ-teritoriale-satul-coşerniţa-în-cadrul-raionului-criuleni-2297465.html
Criuleni,Cimișeni,3122,2. 1.5K - 3K,-26.99%,"1,977",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-privind-amalgamarea-voluntara/17355,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-privind-amalgamarea-voluntara/17355
Criuleni,Corjova,3123,2. 1.5K - 3K,-28.77%,"1,750",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Criuleni,Coșernița,3124,1. < 1500,-39.18%,885,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-amalgamarea-voluntara-a-unitatii-administrativ-teritoriala-cosern/17595,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-amalgamarea-voluntara-a-unitatii-administrativ-teritoriala-cosern/17595
Criuleni,Criuleni,3101,4. 5K - 10K,-12.88%,"5,844",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Criuleni,Cruglic,3125,2. 1.5K - 3K,-21.80%,"1,865",TRUE,FALSE,FALSE,FALSE,2. Working Group,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2194435.html,2. Working Group,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2194435.html
Criuleni,Dolinnoe,3126,1. < 1500,-23.48%,883,TRUE,FALSE,FALSE,FALSE,2. Working Group,https://actelocale.gov.md/ral/act/cu-privire-la-solicitarea-transferului-pentru-susținerea-procesului-de-amalgamare-voluntară-2296972.html,2. Working Group,https://actelocale.gov.md/ral/act/cu-privire-la-solicitarea-transferului-pentru-susținerea-procesului-de-amalgamare-voluntară-2296972.html
Criuleni,Drăsliceni,3129,2. 1.5K - 3K,-18.75%,"2,617",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2255895.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2255895.html
Criuleni,Dubăsarii Vechi,3133,3. 3K - 5K,-27.30%,"4,305",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2183488.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2183488.html
Criuleni,Hîrtopul Mare,3134,2. 1.5K - 3K,-43.90%,"2,295",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2219264.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-ini%C8%9Bierea-procesului-de-amalgamare-voluntar%C4%83-2219264.html
Criuleni,Hrușova,3136,2. 1.5K - 3K,-31.32%,"1,713",TRUE,Chișinău/Criuleni-01,https://www.facebook.com/reel/1576686717296316,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-uat-ciorescu-uat-hru%C8%99ova-%C8%99i-uat-z%C4%83icana-2308004.html,5. Adopted,https://www.facebook.com/reel/1576686717296316
Criuleni,Işnovăţ,3139,1. < 1500,-29.77%,"1,059",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procedurii-de-amalgamare-voluntară-a-apl-i-ișnovăț-2237525.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procedurii-de-amalgamare-voluntară-a-apl-i-ișnovăț-2237525.html
Criuleni,Izbiște,3140,2. 1.5K - 3K,-24.46%,"2,060",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-a-consiliului-local-izbiste-cu-privire-la-amalgamarea-voluntara-dintre-localit/17808,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-a-consiliului-local-izbiste-cu-privire-la-amalgamarea-voluntara-dintre-localit/17808
Criuleni,Jevreni,3141,1. < 1500,-36.01%,908,TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Criuleni,Măgdăcești,3131,3. 3K - 5K,-11.05%,"4,636",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2253248.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2253248.html
Criuleni,Maşcăuţi,3142,2. 1.5K - 3K,-34.46%,"2,707",TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrtiv-teritoriale-satul-ma%C8%99c%C4%83u%C8%9Bi-%C8%99i-comuna-trebujeni-2309383.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrtiv-teritoriale-satul-ma%C8%99c%C4%83u%C8%9Bi-%C8%99i-comuna-trebujeni-2309383.html
Criuleni,Miclești,3143,2. 1.5K - 3K,-25.62%,"1,640",TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Criuleni,Onițcani,3146,2. 1.5K - 3K,-29.29%,"1,550",TRUE,FALSE,FALSE,FALSE,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2248030.html,1. Initiated,https://actelocale.gov.md/ral/act/cu-privire-la-inițierea-procesului-de-amalgamare-voluntară-2248030.html
Criuleni,Pașcani,3147,2. 1.5K - 3K,-15.79%,"2,128",TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-prim%C4%83riei-comunei-micle%C8%99ti-2288885.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-prim%C4%83riei-comunei-micle%C8%99ti-2288885.html
Criuleni,Răculești,3149,1. < 1500,-23.36%,"1,250",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-privind-amalgamarea-voluntara/17459,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-privind-amalgamarea-voluntara/17459
Criuleni,Rîșcova,3151,1. < 1500,-21.95%,914,TRUE,FALSE,FALSE,FALSE,,,0. Unclear or Not Initiated,0. Not Checked
Criuleni,Slobozia-Dușca,3152,2. 1.5K - 3K,-33.60%,"1,903",TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-slobozia-du%C8%99ca-%C8%99i-oni%C8%9Bcani-raionul-criuleni-2309949.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-slobozia-du%C8%99ca-%C8%99i-oni%C8%9Bcani-raionul-criuleni-2309949.html
Criuleni,Zăicana,3155,1. < 1500,-20.37%,"1,427",TRUE,Chișinău/Criuleni-01,https://www.facebook.com/reel/1576686717296316,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-satului-z%C4%83icanacu-comuna-ciorescu-%C8%99i-comuna-hru%C8%99ova-2309021.html,5. Adopted,https://www.facebook.com/reel/1576686717296316
Dondușeni,Arionești,3410,1. < 1500,-19.98%,"1,033",TRUE,Dondușeni-04,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Donduseni-04.txt,5. Adopted,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamarea-voluntar%C4%83-a-unit%C4%83%C8%9Bilor-administrativ-teritoriale-satul-arione%C8%99ti-satul-pocrovca-satul-horodi%C8%99te-comuna-sudarca-%C8%99i-comuna-elizavetovca-2304108.html,5. Adopted,https://raw.githubusercontent.com/frank0051/Moldova-Primarii-Puternice-Dashboard/refs/heads/main/Other%20Sources/Donduseni-04.txt
Dondușeni,Baraboi,3411,2. 1.5K - 3K,-30.35%,"2,148",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/cu-privire-la-initierea-procedurii-de-amalgamare-voluntara-a-localitatii-baraboi-cu-comuna-tirnova-s/17797,3. Draft Consultation,https://particip.gov.md/ro/document/stages/cu-privire-la-initierea-procedurii-de-amalgamare-voluntara-a-localitatii-baraboi-cu-comuna-tirnova-s/17797
Dondușeni,Briceni,3412,1. < 1500,-33.69%,437,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-initierea-procesului-de-amalgamare-voluntara/17671,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-cu-privire-la-initierea-procesului-de-amalgamare-voluntara/17671
Dondușeni,Cernoleuca,3413,1. < 1500,-26.78%,"1,151",TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-privind-amalgamarea-voluntara-a-uat-cernoleuca-uat-climauti-uat-plop-uat-cor/17712,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-privind-amalgamarea-voluntara-a-uat-cernoleuca-uat-climauti-uat-plop-uat-cor/17712
Dondușeni,Climăuți,3414,1. < 1500,-32.14%,701,TRUE,FALSE,FALSE,FALSE,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-privind-amalgamarea-voluntara-a-unitatilor-administrativ-teritoriale-climauti/17201,3. Draft Consultation,https://particip.gov.md/ro/document/stages/proiectul-de-decizie-privind-amalgamarea-voluntara-a-unitatilor-administrativ-teritoriale-climauti/17201
Dondușeni,Corbu,3415,1. < 1500,-37.21%,805,TRUE,FALSE,FALSE,FALSE,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamare-voluntar%C4%83-a-unit%C4%83%C5%A3ilor-administrativ-teritoriale-prscorbu-s-plopscernoleucasclim%C4%83u%C5%A3isbricenicommo%C5%9Fana-2309863.html,5. Adopted,https://actelocale.gov.md/ral/act/cu-privire-la-amalgamare-voluntar%C4%83-a-unit%C4%83%C5%A3ilor-administrativ-teritoriale-prscorbu-s-plopscernoleucasclim%C4%83u%C5%A3isbricenicommo%C5%9Fana-2309863.html
Dondușeni,Crișcăuți,3416,1. < 1500,-32.69%,735,TRUE,Soroca/Dondușeni-01,https://www.moldpres.md/rom/politica/grupuri-de-primarii-amalgamate-au-fost-create-in-toate-regiunile-tarii-investitii-de-366-de-milioane-de-lei-planificate-de-guvern-pentru-modernizarea-localitatilor,5. Adopted,5. Adopted,,5. Adopted,https://www.moldpres.md/rom/politica/grupuri-de-primarii-amalgamate-au-fost-create-in-toate-regiunile-tarii-investitii-de-366-de-milioane-de-lei-planificate-de-guvern-pentru-modernizarea-localitatilor
